"data.country","data.iso_code","data.gid_0","data.survey_date","anxious_7d","depressed_7d","finance","food_security","worried_become_ill"
"Egypt","EGY","EGY",2021-03-10,0.119414,0.194431,0.473383,0.173059,0.704152
"Egypt","EGY","EGY",2021-03-11,0.119415,0.195765,0.510376,0.209236,0.731544
"Egypt","EGY","EGY",2021-03-12,0.13508,0.211042,0.458891,0.191832,0.708458
"Egypt","EGY","EGY",2021-03-13,0.113176,0.175766,0.439675,0.168843,0.727303
"Egypt","EGY","EGY",2021-03-14,0.15534,0.185668,0.472459,0.220882,0.778165
"Egypt","EGY","EGY",2021-03-15,0.114934,0.178712,0.493569,0.200102,0.721443
"Egypt","EGY","EGY",2021-03-16,0.1175,0.211195,0.491632,0.19137,0.693167
"Egypt","EGY","EGY",2021-03-17,0.116734,0.162041,0.423725,0.172894,0.672803
"Egypt","EGY","EGY",2021-03-18,0.149082,0.196924,0.454422,0.221968,0.772714
"Egypt","EGY","EGY",2021-03-19,0.134313,0.199302,0.499616,0.195215,0.740126
"Egypt","EGY","EGY",2021-03-20,0.159648,0.211326,0.50752,0.183436,0.662151
"Egypt","EGY","EGY",2021-03-21,0.137125,0.207528,0.437527,0.179598,0.737066
"Egypt","EGY","EGY",2021-03-22,0.092096,0.184519,0.474114,0.184278,0.708758
"Egypt","EGY","EGY",2021-03-23,0.117654,0.212001,0.43483,0.175979,0.706231
"Egypt","EGY","EGY",2021-03-24,0.119859,0.202094,0.433014,0.158576,0.730939
"Egypt","EGY","EGY",2021-03-25,0.143882,0.20563,0.455549,0.191875,0.684786
"Egypt","EGY","EGY",2021-03-26,0.12999,0.16528,0.464502,0.226907,0.764583
"Egypt","EGY","EGY",2021-03-27,0.147564,0.15899,0.472694,0.194046,0.660992
"Egypt","EGY","EGY",2021-03-28,0.106738,0.209242,0.464659,0.198138,0.689686
"Egypt","EGY","EGY",2021-03-29,0.10848,0.181916,0.47461,0.1738,0.731416
"Egypt","EGY","EGY",2021-03-30,0.123373,0.187577,0.504141,0.214077,0.72009
"Egypt","EGY","EGY",2021-03-31,0.162353,0.204901,0.422167,0.189101,0.72642
"Egypt","EGY","EGY",2021-04-01,0.129101,0.183095,0.437559,0.180262,0.72856
"Egypt","EGY","EGY",2021-04-02,0.124461,0.195269,0.417844,0.157365,0.70048
"Egypt","EGY","EGY",2021-04-03,0.122615,0.183225,0.479955,0.234341,0.652262
"Egypt","EGY","EGY",2021-04-04,0.106685,0.1627,0.44611,0.213896,0.716826
"Egypt","EGY","EGY",2021-04-05,0.10612,0.197333,0.468391,0.184153,0.754918
"Egypt","EGY","EGY",2021-04-06,0.128149,0.203307,0.469391,0.20557,0.695207
"Egypt","EGY","EGY",2021-04-07,0.155026,0.226741,0.49141,0.205807,0.733827
"Egypt","EGY","EGY",2021-04-08,0.131915,0.164038,0.513296,0.213428,0.695108
"Egypt","EGY","EGY",2021-04-09,0.13365,0.189496,0.459335,0.176257,0.745058
"Egypt","EGY","EGY",2021-04-10,0.130699,0.172964,0.421158,0.172143,0.712967
"Egypt","EGY","EGY",2021-04-11,0.145053,0.18783,0.473083,0.189396,0.70665
"Egypt","EGY","EGY",2021-04-12,0.14981,0.208342,0.480051,0.192611,0.722858
"Egypt","EGY","EGY",2021-04-13,0.136263,0.202537,0.455887,0.148952,0.681875
"Egypt","EGY","EGY",2021-04-14,0.160845,0.20188,0.465944,0.210998,0.736332
"Egypt","EGY","EGY",2021-04-15,0.112791,0.176015,0.448125,0.187093,0.686185
"Egypt","EGY","EGY",2021-04-16,0.168658,0.182745,0.510727,0.175706,0.691116
"Egypt","EGY","EGY",2021-04-17,0.108287,0.175313,0.446297,0.179306,0.743139
"Egypt","EGY","EGY",2021-04-18,0.132989,0.183407,0.411837,0.164136,0.691345
"Egypt","EGY","EGY",2021-04-19,0.134534,0.22175,0.536615,0.232885,0.725857
"Egypt","EGY","EGY",2021-04-20,0.141096,0.189625,0.521884,0.207987,0.769593
"Egypt","EGY","EGY",2021-04-21,0.129008,0.164751,0.48676,0.18609,0.74111
"Egypt","EGY","EGY",2021-04-22,0.13728,0.194276,0.517997,0.194368,0.770468
"Egypt","EGY","EGY",2021-04-23,0.118614,0.174616,0.433001,0.203803,0.698475
"Egypt","EGY","EGY",2021-04-24,0.13413,0.172318,0.45386,0.190335,0.710574
"Egypt","EGY","EGY",2021-04-25,0.134954,0.194178,0.446676,0.19083,0.733638
"Egypt","EGY","EGY",2021-04-26,0.133222,0.198761,0.527775,0.207596,0.723564
"Egypt","EGY","EGY",2021-04-27,0.145328,0.179855,0.497623,0.210138,0.784628
"Egypt","EGY","EGY",2021-04-28,0.106478,0.161868,0.488319,0.23704,0.763893
"Egypt","EGY","EGY",2021-04-29,0.143934,0.167444,0.481284,0.160288,0.766841
"Egypt","EGY","EGY",2021-04-30,0.123676,0.18105,0.449116,0.196715,0.758295
"Egypt","EGY","EGY",2021-05-01,0.12342,0.179723,0.524717,0.226075,0.742773
"Egypt","EGY","EGY",2021-05-02,0.140302,0.195464,0.482696,0.21595,0.738553
"Egypt","EGY","EGY",2021-05-03,0.145942,0.204333,0.473795,0.218468,0.733783
"Egypt","EGY","EGY",2021-05-04,0.118698,0.170033,0.480909,0.149906,0.784804
"Egypt","EGY","EGY",2021-05-05,0.111348,0.195982,0.498627,0.180711,0.731649
"Egypt","EGY","EGY",2021-05-06,0.090065,0.16788,0.490435,0.169757,0.755929
"Egypt","EGY","EGY",2021-05-07,0.132051,0.153363,0.475614,0.228301,0.732563
"Egypt","EGY","EGY",2021-05-08,0.139577,0.1723,0.498284,0.23881,0.793386
"Egypt","EGY","EGY",2021-05-09,0.137413,0.200542,0.461378,0.17645,0.737282
"Egypt","EGY","EGY",2021-05-10,0.093421,0.170298,0.436076,0.179092,0.736094
"Egypt","EGY","EGY",2021-05-11,0.120858,0.162404,0.479917,0.174705,0.744163
"Egypt","EGY","EGY",2021-05-12,0.143619,0.197496,0.491185,0.186692,0.777371
"Egypt","EGY","EGY",2021-05-13,0.10405,0.153233,0.485568,0.21998,0.740752
"Egypt","EGY","EGY",2021-05-14,0.105646,0.18205,0.457209,0.180572,0.728342
"Egypt","EGY","EGY",2021-05-15,0.128257,0.169934,0.4282,0.151207,0.745218
"Egypt","EGY","EGY",2021-05-16,0.142609,0.234018,0.486889,0.209785,0.745191
"Egypt","EGY","EGY",2021-05-17,0.116683,0.166898,0.45955,0.241924,0.763162
"Egypt","EGY","EGY",2021-05-18,0.134801,0.141979,0.472242,0.206401,0.722412
"Egypt","EGY","EGY",2021-05-19,0.129501,0.203852,0.443044,0.19572,0.784793
"Egypt","EGY","EGY",2021-05-20,0.124225,0.24573,0.486432,0.198856,NA
"Egypt","EGY","EGY",2021-05-21,0.135096,0.241061,0.4581,0.189235,NA
"Egypt","EGY","EGY",2021-05-22,0.12275,0.216576,0.496624,0.234835,NA
"Egypt","EGY","EGY",2021-05-23,0.117297,0.200744,0.514861,0.192542,NA
"Egypt","EGY","EGY",2021-05-24,0.15738,0.183734,0.454965,0.154448,NA
"Egypt","EGY","EGY",2021-05-25,0.11221,0.195024,0.44341,0.170186,NA
"Egypt","EGY","EGY",2021-05-26,0.104285,0.17607,0.440563,0.189788,NA
"Egypt","EGY","EGY",2021-05-27,0.129531,0.192283,0.405209,0.194089,NA
"Egypt","EGY","EGY",2021-05-28,0.14973,0.226879,0.447209,0.203009,NA
"Egypt","EGY","EGY",2021-05-29,0.099377,0.169308,0.544507,0.230561,NA
"Egypt","EGY","EGY",2021-05-30,0.180992,0.243834,0.526825,0.225061,NA
"Egypt","EGY","EGY",2021-05-31,0.122003,0.235308,0.518947,0.223617,NA
"Egypt","EGY","EGY",2021-06-01,0.124094,0.196994,0.441605,0.206701,NA
"Egypt","EGY","EGY",2021-06-02,0.123261,0.173355,0.392952,0.159943,NA
"Egypt","EGY","EGY",2021-06-03,0.118936,0.195134,0.458658,0.186198,NA
"Egypt","EGY","EGY",2021-06-04,0.142163,0.230773,0.618909,0.24136,NA
"Egypt","EGY","EGY",2021-06-05,0.143321,0.219775,0.44133,0.192158,NA
"Egypt","EGY","EGY",2021-06-06,0.099702,0.148147,0.481043,0.17528,NA
"Egypt","EGY","EGY",2021-06-07,0.128361,0.244552,0.506902,0.214475,NA
"Egypt","EGY","EGY",2021-06-08,0.083713,0.113014,0.458461,0.204094,NA
"Egypt","EGY","EGY",2021-06-09,0.128549,0.20622,0.433067,0.272441,NA
"Egypt","EGY","EGY",2021-06-10,0.12745,0.171295,0.439585,0.173013,NA
"Egypt","EGY","EGY",2021-06-11,0.101182,0.22675,0.524292,0.243029,NA
"Egypt","EGY","EGY",2021-06-12,0.099958,0.186082,0.443469,0.183317,NA
"Egypt","EGY","EGY",2021-06-13,0.163952,0.208929,0.519283,0.218858,NA
"Egypt","EGY","EGY",2021-06-14,0.104286,0.142429,0.412858,0.223593,NA
"Egypt","EGY","EGY",2021-06-15,0.166453,0.183892,0.479068,0.220717,NA
"Egypt","EGY","EGY",2021-06-16,0.103194,0.161371,0.455371,0.159452,NA
"Egypt","EGY","EGY",2021-06-17,0.105232,0.152945,0.47692,0.156559,NA
"Egypt","EGY","EGY",2021-06-18,0.084012,0.168946,0.49543,0.243893,NA
"Egypt","EGY","EGY",2021-06-19,0.159075,0.295952,0.598236,0.200098,NA
"Egypt","EGY","EGY",2021-06-20,0.112451,0.206865,0.427865,0.15604,NA
"Egypt","EGY","EGY",2021-06-21,0.13935,0.228174,0.643592,0.243333,NA
"Egypt","EGY","EGY",2021-06-22,0.13206,0.234273,0.502989,0.330374,NA
"Egypt","EGY","EGY",2021-06-23,0.150902,0.263812,0.436564,0.249142,NA
"Egypt","EGY","EGY",2021-06-24,0.167625,0.232706,0.468733,0.165475,NA
"Egypt","EGY","EGY",2021-06-25,0.081846,0.126942,0.398808,0.142705,NA
"Egypt","EGY","EGY",2021-06-26,0.166082,0.242584,0.618201,0.186972,NA
"Egypt","EGY","EGY",2021-06-27,0.076273,0.148515,0.443012,0.170721,NA
"Egypt","EGY","EGY",2021-06-28,0.142764,0.251869,0.534016,0.244185,NA
"Egypt","EGY","EGY",2021-06-29,0.10139,0.177688,0.582854,0.196475,NA
"Egypt","EGY","EGY",2021-06-30,0.08971,0.167521,0.507983,0.214756,NA
"Egypt","EGY","EGY",2021-07-01,0.113857,0.206971,0.494991,0.282621,NA
"Egypt","EGY","EGY",2021-07-02,0.224461,0.265855,0.458531,0.168386,NA
"Egypt","EGY","EGY",2021-07-03,0.084795,0.179278,0.440618,0.184637,NA
"Egypt","EGY","EGY",2021-07-04,0.066506,0.150886,0.352552,0.151198,NA
"Egypt","EGY","EGY",2021-07-05,0.109188,0.165602,0.385786,0.216669,NA
"Egypt","EGY","EGY",2021-07-06,0.112004,0.191785,0.501118,0.165976,NA
"Egypt","EGY","EGY",2021-07-07,0.153234,0.172707,0.480865,0.132688,NA
"Egypt","EGY","EGY",2021-07-08,0.15765,0.23474,0.356022,0.167577,NA
"Egypt","EGY","EGY",2021-07-09,0.107204,0.189168,0.404659,0.201071,NA
"Egypt","EGY","EGY",2021-07-10,0.156962,0.175617,0.544575,0.312688,NA
"Egypt","EGY","EGY",2021-07-11,0.059901,0.135821,0.379101,0.155273,NA
"Egypt","EGY","EGY",2021-07-12,0.157334,0.235573,0.476389,0.202866,NA
"Egypt","EGY","EGY",2021-07-13,0.090318,0.168072,0.44234,0.168035,NA
"Egypt","EGY","EGY",2021-07-14,0.155342,0.180672,0.422484,0.216507,NA
"Egypt","EGY","EGY",2021-07-15,0.095706,0.119696,0.457857,0.210299,NA
"Egypt","EGY","EGY",2021-07-16,0.079586,0.20068,0.431232,0.291631,NA
"Egypt","EGY","EGY",2021-07-17,0.077214,0.19093,0.515198,0.122352,NA
"Egypt","EGY","EGY",2021-07-18,0.060116,0.184197,0.478431,0.19044,NA
"Egypt","EGY","EGY",2021-07-19,0.104764,0.229859,0.449759,0.193223,NA
"Egypt","EGY","EGY",2021-07-20,0.074803,0.101378,0.362502,0.150095,NA
"Egypt","EGY","EGY",2021-07-21,0.143978,0.207499,0.335865,0.13824,NA
"Egypt","EGY","EGY",2021-07-22,0.121547,0.151391,0.507565,0.182203,NA
"Egypt","EGY","EGY",2021-07-23,0.160651,0.251802,0.507795,0.241781,NA
"Egypt","EGY","EGY",2021-07-24,0.067503,0.141263,0.49537,0.176967,NA
"Egypt","EGY","EGY",2021-07-25,0.153749,0.223284,0.513074,0.243044,NA
"Egypt","EGY","EGY",2021-07-26,0.0802,0.153764,0.421014,0.207416,NA
"Egypt","EGY","EGY",2021-07-27,0.112053,0.179216,0.534535,0.173155,NA
"Egypt","EGY","EGY",2021-07-28,0.091512,0.139672,0.437395,0.220562,NA
"Egypt","EGY","EGY",2021-07-29,0.137449,0.176909,0.481311,0.156292,NA
"Egypt","EGY","EGY",2021-07-30,0.076512,0.160715,0.395757,0.189718,NA
"Egypt","EGY","EGY",2021-07-31,0.048192,0.133004,0.414991,0.103867,NA
"Egypt","EGY","EGY",2021-08-01,0.110873,0.154468,0.467745,0.212369,NA
"Egypt","EGY","EGY",2021-08-02,0.11715,0.234362,0.516928,0.177706,NA
"Egypt","EGY","EGY",2021-08-03,0.121749,0.165041,0.514301,0.217762,NA
"Egypt","EGY","EGY",2021-08-04,0.131546,0.222138,0.470345,0.103546,NA
"Egypt","EGY","EGY",2021-08-05,0.126269,0.244217,0.542261,0.150946,NA
"Egypt","EGY","EGY",2021-08-06,0.11397,0.17836,0.502587,0.216383,NA
"Egypt","EGY","EGY",2021-08-07,0.177049,0.186349,0.483319,0.144711,NA
"Egypt","EGY","EGY",2021-08-08,0.114677,0.232116,0.51202,0.157067,NA
"Egypt","EGY","EGY",2021-08-09,0.120668,0.224516,0.448617,0.256876,NA
"Egypt","EGY","EGY",2021-08-10,0.10796,0.23241,0.474674,0.216522,NA
"Egypt","EGY","EGY",2021-08-11,0.177312,0.218414,0.53131,0.22576,NA
"Egypt","EGY","EGY",2021-08-12,0.099052,0.212776,0.530194,0.318977,NA
"Egypt","EGY","EGY",2021-08-13,0.091542,0.123161,0.40087,0.177529,NA
"Egypt","EGY","EGY",2021-08-14,0.118672,0.230527,0.567349,0.298749,NA
"Egypt","EGY","EGY",2021-08-15,0.117472,0.205255,0.446478,0.224113,NA
"Egypt","EGY","EGY",2021-08-16,0.140012,0.18879,0.5356,0.267886,NA
"Egypt","EGY","EGY",2021-08-17,0.129842,0.214391,0.519031,0.22977,NA
"Egypt","EGY","EGY",2021-08-18,0.1493,0.195771,0.567552,0.268169,NA
"Egypt","EGY","EGY",2021-08-19,0.078111,0.184999,0.534827,0.211074,NA
"Egypt","EGY","EGY",2021-08-20,0.136635,0.219081,0.456257,0.225509,NA
"Egypt","EGY","EGY",2021-08-21,0.122827,0.282724,0.524389,0.25386,NA
"Egypt","EGY","EGY",2021-08-22,0.177167,0.19517,0.533406,0.243847,NA
"Egypt","EGY","EGY",2021-08-23,0.117948,0.195494,0.459617,0.260127,NA
"Egypt","EGY","EGY",2021-08-24,0.16571,0.248966,0.393069,0.190843,NA
"Egypt","EGY","EGY",2021-08-25,0.1206,0.201307,0.445063,0.225762,NA
"Egypt","EGY","EGY",2021-08-26,0.124896,0.225458,0.426602,0.1659,NA
"Egypt","EGY","EGY",2021-08-27,0.128902,0.220876,0.460709,0.201215,NA
"Egypt","EGY","EGY",2021-08-28,0.099793,0.28985,0.472084,0.230687,NA
"Egypt","EGY","EGY",2021-08-29,0.118978,0.256422,0.49113,0.223146,NA
"Egypt","EGY","EGY",2021-08-30,0.106708,0.249788,0.531877,0.2858,NA
"Egypt","EGY","EGY",2021-08-31,0.119439,0.214228,0.489176,0.203694,NA
"Egypt","EGY","EGY",2021-09-01,0.192304,0.242985,0.476793,0.23179,NA
"Egypt","EGY","EGY",2021-09-02,0.067726,0.125705,0.445137,0.165609,NA
"Egypt","EGY","EGY",2021-09-03,0.127003,0.156989,0.455763,0.185984,NA
"Egypt","EGY","EGY",2021-09-04,0.125979,0.226631,0.584442,0.236411,NA
"Egypt","EGY","EGY",2021-09-05,0.113117,0.208227,0.481884,0.234879,NA
"Egypt","EGY","EGY",2021-09-06,0.205959,0.236507,0.492076,0.171877,NA
"Egypt","EGY","EGY",2021-09-07,0.106515,0.216825,0.445365,0.231741,NA
"Egypt","EGY","EGY",2021-09-08,0.110809,0.166214,0.511822,0.25028,NA
"Egypt","EGY","EGY",2021-09-09,0.135118,0.25013,0.539872,0.223154,NA
"Egypt","EGY","EGY",2021-09-10,0.12472,0.178324,0.529004,0.274886,NA
"Egypt","EGY","EGY",2021-09-11,0.158563,0.276864,0.544835,0.165635,NA
"Egypt","EGY","EGY",2021-09-12,0.174664,0.26946,0.470597,0.277223,NA
"Egypt","EGY","EGY",2021-09-13,0.139982,0.246286,0.41919,0.18373,NA
"Egypt","EGY","EGY",2021-09-14,0.132586,0.192034,0.497486,0.238039,NA
"Egypt","EGY","EGY",2021-09-15,0.105644,0.185329,0.495968,0.240978,NA
"Egypt","EGY","EGY",2021-09-16,0.128117,0.220321,0.54371,0.208793,NA
"Egypt","EGY","EGY",2021-09-17,0.127954,0.215766,0.499186,0.206318,NA
"Egypt","EGY","EGY",2021-09-18,0.141744,0.196015,0.593039,0.249003,NA
"Egypt","EGY","EGY",2021-09-19,0.189253,0.212982,0.474753,0.185274,NA
"Egypt","EGY","EGY",2021-09-20,0.141099,0.259457,0.497686,0.261068,NA
"Egypt","EGY","EGY",2021-09-21,0.135881,0.198558,0.514433,0.185214,NA
"Egypt","EGY","EGY",2021-09-22,0.130435,0.243454,0.437784,0.220462,NA
"Egypt","EGY","EGY",2021-09-23,0.140549,0.214814,0.530017,0.249228,NA
"Egypt","EGY","EGY",2021-09-24,0.118721,0.203633,0.563684,0.248038,NA
"Egypt","EGY","EGY",2021-09-25,0.1,0.19913,0.488573,0.21065,NA
"Egypt","EGY","EGY",2021-09-26,0.088033,0.177986,0.501378,0.227001,NA
"Egypt","EGY","EGY",2021-09-27,0.117136,0.226892,0.530554,0.162483,NA
"Egypt","EGY","EGY",2021-09-28,0.166794,0.281747,0.471289,0.164475,NA
"Egypt","EGY","EGY",2021-09-29,0.154454,0.251983,0.493352,0.209316,NA
"Egypt","EGY","EGY",2021-09-30,0.107384,0.199324,0.475794,0.19267,NA
"Egypt","EGY","EGY",2021-10-01,0.108832,0.25376,0.503373,0.215029,NA
"Egypt","EGY","EGY",2021-10-02,0.144499,0.185616,0.379421,0.195651,NA
"Egypt","EGY","EGY",2021-10-03,0.119986,0.190135,0.533733,0.249508,NA
"Egypt","EGY","EGY",2021-10-04,0.109764,0.28515,0.558181,0.244595,NA
"Egypt","EGY","EGY",2021-10-05,0.144246,0.197732,0.525141,0.234396,NA
"Egypt","EGY","EGY",2021-10-06,0.127565,0.161443,0.469435,0.16262,NA
"Egypt","EGY","EGY",2021-10-07,0.149084,0.211304,0.558646,0.241612,NA
"Egypt","EGY","EGY",2021-10-08,0.100397,0.176198,0.446458,0.21723,NA
"Egypt","EGY","EGY",2021-10-09,0.136878,0.255318,0.405089,0.179706,NA
"Egypt","EGY","EGY",2021-10-10,0.1814,0.215959,0.491916,0.196255,NA
"Egypt","EGY","EGY",2021-10-11,0.123797,0.209397,0.486931,0.22205,NA
"Egypt","EGY","EGY",2021-10-12,0.09366,0.196362,0.463086,0.174415,NA
"Egypt","EGY","EGY",2021-10-13,0.131698,0.169474,0.425966,0.190469,NA
"Egypt","EGY","EGY",2021-10-14,0.129858,0.230874,0.5344,0.233758,NA
"Egypt","EGY","EGY",2021-10-15,0.120534,0.198706,0.502712,0.268602,NA
"Egypt","EGY","EGY",2021-10-16,0.11453,0.141613,0.444628,0.183954,NA
"Egypt","EGY","EGY",2021-10-17,0.11447,0.218063,0.462607,0.158211,NA
"Egypt","EGY","EGY",2021-10-18,0.122695,0.215638,0.552336,0.248688,NA
"Egypt","EGY","EGY",2021-10-19,0.104901,0.225219,0.521514,0.267332,NA
"Egypt","EGY","EGY",2021-10-20,0.094464,0.182714,0.356424,0.21978,NA
"Egypt","EGY","EGY",2021-10-21,0.143584,0.275973,0.494851,0.271573,NA
"Egypt","EGY","EGY",2021-10-22,0.19693,0.276963,0.555007,0.278607,NA
"Egypt","EGY","EGY",2021-10-23,0.142668,0.198416,0.402927,0.192187,NA
"Egypt","EGY","EGY",2021-10-24,0.13079,0.295796,0.49796,0.251104,NA
"Egypt","EGY","EGY",2021-10-25,0.118533,0.156113,0.507458,0.267187,NA
"Egypt","EGY","EGY",2021-10-26,0.119648,0.20593,0.514818,0.189646,NA
"Egypt","EGY","EGY",2021-10-27,0.137513,0.209147,0.501014,0.21305,NA
"Egypt","EGY","EGY",2021-10-28,0.107455,0.172743,0.448771,0.227811,NA
"Egypt","EGY","EGY",2021-10-29,0.124889,0.196533,0.442468,0.175745,NA
"Egypt","EGY","EGY",2021-10-30,0.134703,0.117654,0.522227,0.306381,NA
"Egypt","EGY","EGY",2021-10-31,0.104741,0.224865,0.464922,0.163591,NA
"Egypt","EGY","EGY",2021-11-01,0.087505,0.23779,0.508957,0.310579,NA
"Egypt","EGY","EGY",2021-11-02,0.10398,0.156184,0.508052,0.198776,NA
"Egypt","EGY","EGY",2021-11-03,0.151926,0.230969,0.535661,0.297575,NA
"Egypt","EGY","EGY",2021-11-04,0.130455,0.23814,0.479193,0.21193,NA
"Egypt","EGY","EGY",2021-11-05,0.130096,0.195089,0.520942,0.262619,NA
"Egypt","EGY","EGY",2021-11-06,0.089573,0.180591,0.491519,0.20549,NA
"Egypt","EGY","EGY",2021-11-07,0.112758,0.212372,0.491277,0.216999,NA
"Egypt","EGY","EGY",2021-11-08,0.111472,0.243596,0.501363,0.231474,NA
"Egypt","EGY","EGY",2021-11-09,0.156354,0.231269,0.545144,0.162613,NA
"Egypt","EGY","EGY",2021-11-10,0.132104,0.204159,0.496971,0.223671,NA
"Egypt","EGY","EGY",2021-11-11,0.123428,0.181773,0.535771,0.222905,NA
"Egypt","EGY","EGY",2021-11-12,0.11276,0.200086,0.468018,0.227148,NA
"Egypt","EGY","EGY",2021-11-13,0.122968,0.246447,0.509051,0.227591,NA
"Egypt","EGY","EGY",2021-11-14,0.13412,0.214041,0.449889,0.179774,NA
"Egypt","EGY","EGY",2021-11-15,0.118445,0.21571,0.549499,0.248741,NA
"Egypt","EGY","EGY",2021-11-16,0.110636,0.199277,0.436658,0.236856,NA
"Egypt","EGY","EGY",2021-11-17,0.134542,0.202342,0.443293,0.219788,NA
"Egypt","EGY","EGY",2021-11-18,0.159281,0.253174,0.545251,0.253316,NA
"Egypt","EGY","EGY",2021-11-19,0.129086,0.187552,0.462689,0.197814,NA
"Egypt","EGY","EGY",2021-11-20,0.102305,0.18008,0.418047,0.165822,NA
"Egypt","EGY","EGY",2021-11-21,0.12816,0.209019,0.501975,0.182065,NA
"Egypt","EGY","EGY",2021-11-22,0.146859,0.268926,0.483992,0.213656,NA
"Egypt","EGY","EGY",2021-11-23,0.136392,0.242617,0.532939,0.245546,NA
"Egypt","EGY","EGY",2021-11-24,0.108999,0.229935,0.522693,0.178377,NA
"Egypt","EGY","EGY",2021-11-25,0.15617,0.219792,0.553479,0.19696,NA
"Egypt","EGY","EGY",2021-11-26,0.090982,0.151324,0.485981,0.223838,NA
"Egypt","EGY","EGY",2021-11-27,0.125655,0.224141,0.511572,0.239475,NA
"Egypt","EGY","EGY",2021-11-28,0.100309,0.23213,0.519669,0.25299,NA
"Egypt","EGY","EGY",2021-11-29,0.082587,0.166331,0.354049,0.196584,NA
"Egypt","EGY","EGY",2021-11-30,0.168546,0.23804,0.489611,0.18111,NA
"Egypt","EGY","EGY",2021-12-01,0.13735,0.228293,0.576452,0.298856,NA
"Egypt","EGY","EGY",2021-12-02,0.170007,0.222156,0.501929,0.1785,NA
"Egypt","EGY","EGY",2021-12-03,0.14038,0.248643,0.452922,0.242021,NA
"Egypt","EGY","EGY",2021-12-04,0.111454,0.156641,0.490279,0.226041,NA
"Egypt","EGY","EGY",2021-12-05,0.087949,0.130176,0.493122,0.191565,NA
"Egypt","EGY","EGY",2021-12-06,0.166862,0.252873,0.536594,0.25792,NA
"Egypt","EGY","EGY",2021-12-07,0.075306,0.15594,0.400846,0.127548,NA
"Egypt","EGY","EGY",2021-12-08,0.065914,0.221963,0.445083,0.225924,NA
"Egypt","EGY","EGY",2021-12-09,0.121246,0.190187,0.583587,0.342745,NA
"Egypt","EGY","EGY",2021-12-10,0.117334,0.189354,0.442459,0.235123,NA
"Egypt","EGY","EGY",2021-12-11,0.1232,0.215085,0.488058,0.319653,NA
"Egypt","EGY","EGY",2021-12-12,0.096738,0.212209,0.483221,0.24163,NA
"Egypt","EGY","EGY",2021-12-13,0.060283,0.094434,0.478255,0.17009,NA
"Egypt","EGY","EGY",2021-12-14,0.071711,0.154217,0.484737,0.298343,NA
"Egypt","EGY","EGY",2021-12-15,0.099197,0.204298,0.481795,0.218018,NA
"Egypt","EGY","EGY",2021-12-16,0.077567,0.15169,0.527726,0.238734,NA
"Egypt","EGY","EGY",2021-12-18,0.12598,0.221428,0.499215,0.20095,NA
"Egypt","EGY","EGY",2021-12-19,0.083476,0.194196,0.474131,0.228408,NA
"Egypt","EGY","EGY",2021-12-20,0.126929,0.219252,0.532263,0.253847,NA
"Egypt","EGY","EGY",2021-12-21,0.071772,0.138375,0.453994,0.169888,NA
"Egypt","EGY","EGY",2021-12-22,0.102466,0.203438,0.411097,0.18185,NA
"Egypt","EGY","EGY",2021-12-23,0.114118,0.230407,0.494979,0.244692,NA
"Egypt","EGY","EGY",2021-12-24,0.098063,0.187532,0.47198,0.249689,NA
"Egypt","EGY","EGY",2021-12-25,0.108205,0.244175,0.489542,0.239788,NA
"Egypt","EGY","EGY",2021-12-26,0.059139,0.148649,0.407261,0.219137,NA
"Egypt","EGY","EGY",2021-12-27,0.083978,0.175216,0.435678,0.222538,NA
"Egypt","EGY","EGY",2021-12-28,0.161585,0.244281,0.508182,0.275569,NA
"Egypt","EGY","EGY",2021-12-29,0.089332,0.155547,0.425934,0.160809,NA
"Egypt","EGY","EGY",2021-12-30,0.094131,0.180535,0.489618,0.268607,NA
"Egypt","EGY","EGY",2021-12-31,0.068636,0.151389,0.387745,0.173754,NA
"Egypt","EGY","EGY",2022-01-01,0.099331,0.175277,0.554487,0.261173,NA
"Egypt","EGY","EGY",2022-01-02,0.098401,0.27981,0.528686,0.27841,NA
"Egypt","EGY","EGY",2022-01-03,0.103084,0.192774,0.495308,0.234353,NA
"Egypt","EGY","EGY",2022-01-04,0.096009,0.100392,0.449915,0.149777,NA
"Egypt","EGY","EGY",2022-01-05,0.077315,0.183163,0.437108,0.236578,NA
"Egypt","EGY","EGY",2022-01-06,0.075522,0.161805,0.484401,0.214659,NA
"Egypt","EGY","EGY",2022-01-07,0.106523,0.169369,0.58411,0.254915,NA
"Egypt","EGY","EGY",2022-01-08,0.153786,0.191282,0.50542,0.289052,NA
"Egypt","EGY","EGY",2022-01-09,0.074839,0.197805,0.534308,0.306498,NA
"Egypt","EGY","EGY",2022-01-10,0.106504,0.170119,0.389891,0.187917,NA
"Egypt","EGY","EGY",2022-01-11,0.106589,0.22671,0.528763,0.323267,NA
"Egypt","EGY","EGY",2022-01-12,0.065185,0.167332,0.458465,0.266839,NA
"Egypt","EGY","EGY",2022-01-13,0.069177,0.068916,0.367248,0.136434,NA
"Egypt","EGY","EGY",2022-01-14,0.156255,0.200626,0.471933,0.270819,NA
"Egypt","EGY","EGY",2022-01-15,0.119531,0.197831,0.537111,0.317901,NA
"Egypt","EGY","EGY",2022-01-16,0.083997,0.176437,0.401848,0.199296,NA
"Egypt","EGY","EGY",2022-01-17,0.122883,0.142978,0.496995,0.209917,NA
